Dia,Mes,Anio,Hora,SO2 ,NO ,PM10,O3 ,CO mg/m3,Benceno,Tolueno,Xileno,NO2 
18,12,2010,24.00,18.00,3.00,20.00,57.00,0.30,2.30,2.70,3.40,19.00
19,12,2010,1.00,19.00,4.00,18.00,63.00,0.30,2.40,2.70,3.50,17.00
19,12,2010,2.00,19.00,3.00,15.00,71.00,0.20,2.20,2.50,2.90,7.00
19,12,2010,3.00,18.00,1.00,14.00,70.00,0.30,2.30,2.20,2.90,6.00
19,12,2010,4.00,18.00,2.00,19.00,68.00,0.20,2.10,2.20,2.60,8.00
19,12,2010,5.00,19.00,3.00,16.00,71.00,0.20,2.10,2.20,3.00,6.00
19,12,2010,6.00,21.00,1.00,17.00,69.00,0.20,2.10,2.20,2.60,5.00
19,12,2010,7.00,19.00,2.00,13.00,61.00,0.30,2.00,2.20,2.80,11.00
19,12,2010,8.00,20.00,5.00,19.00,41.00,0.30,2.20,2.40,2.90,27.00
19,12,2010,9.00,20.00,8.00,24.00,35.00,0.30,2.30,2.70,3.00,35.00
19,12,2010,10.00,22.00,21.00,30.00,37.00,0.40,2.30,3.10,3.40,33.00
19,12,2010,11.00,22.00,6.00,25.00,60.00,0.10,2.30,3.50,4.30,15.00
19,12,2010,12.00,23.00,5.00,21.00,61.00,0.10,2.30,2.40,2.90,9.00
19,12,2010,13.00,38.00,11.00,25.00,54.00,0.10,2.20,2.20,2.40,25.00
19,12,2010,14.00,68.00,17.00,28.00,48.00,0.20,2.70,4.50,4.50,36.00
19,12,2010,15.00,89.00,16.00,29.00,43.00,0.20,3.40,9.20,9.80,35.00
19,12,2010,16.00,151.00,14.00,27.00,46.00,0.20,4.50,15.30,15.90,29.00
19,12,2010,17.00,189.00,11.00,27.00,41.00,0.10,3.90,11.60,14.10,32.00
19,12,2010,18.00,59.00,8.00,18.00,46.00,0.10,3.90,13.60,19.50,28.00
19,12,2010,19.00,38.00,8.00,12.00,42.00,0.10,2.40,4.20,5.40,27.00
19,12,2010,20.00,32.00,5.00,11.00,52.00,0.10,2.30,3.50,4.40,20.00
19,12,2010,21.00,28.00,7.00,10.00,48.00,0.10,2.40,2.70,3.30,21.00
19,12,2010,22.00,26.00,12.00,13.00,28.00,0.30,2.30,4.00,4.70,37.00
19,12,2010,23.00,26.00,42.00,18.00,10.00,0.80,2.60,4.80,5.80,60.00
19,12,2010,24.00,26.00,9.00,14.00,24.00,0.30,2.60,5.80,6.40,38.00
20,12,2010,1.00,26.00,10.00,14.00,28.00,0.20,2.40,4.00,4.30,33.00
20,12,2010,2.00,24.00,3.00,10.00,38.00,0.10,2.40,3.90,4.90,13.00
20,12,2010,3.00,26.00,2.00,9.00,54.00,0.10,2.20,2.70,3.20,9.00
20,12,2010,4.00,25.00,2.00,10.00,47.00,0.10,2.30,2.60,3.20,9.00
20,12,2010,5.00,24.00,2.00,11.00,51.00,0.10,2.40,3.10,3.40,9.00
20,12,2010,6.00,22.00,2.00,10.00,33.00,0.10,2.30,3.00,3.70,12.00
20,12,2010,7.00,23.00,19.00,12.00,32.00,0.10,2.30,3.20,3.30,28.00
20,12,2010,8.00,23.00,6.00,18.00,36.00,0.10,2.30,3.60,4.20,29.00
20,12,2010,9.00,25.00,17.00,18.00,24.00,0.30,2.60,4.20,4.40,48.00
20,12,2010,10.00,28.00,24.00,25.00,25.00,0.20,2.30,4.50,4.70,47.00
20,12,2010,11.00,29.00,13.00,24.00,31.00,0.10,2.30,4.00,3.70,38.00
20,12,2010,12.00,31.00,10.00,21.00,42.00,0.10,2.30,3.70,4.40,26.00
20,12,2010,13.00,32.00,12.00,19.00,41.00,0.10,2.30,3.50,4.40,28.00
20,12,2010,14.00,138.00,26.00,30.00,39.00,0.30,2.80,6.40,7.40,45.00
20,12,2010,15.00,111.00,25.00,28.00,37.00,0.20,4.20,11.40,8.90,41.00
20,12,2010,16.00,41.00,13.00,22.00,48.00,0.20,2.80,5.10,5.90,25.00
20,12,2010,17.00,31.00,6.00,27.00,55.00,0.20,2.60,4.00,4.50,17.00
20,12,2010,18.00,26.00,8.00,14.00,55.00,0.20,2.40,2.70,3.30,22.00
20,12,2010,19.00,25.00,10.00,19.00,52.00,0.30,2.40,2.70,3.00,28.00
20,12,2010,20.00,24.00,9.00,15.00,52.00,0.30,2.40,3.00,3.80,32.00
20,12,2010,21.00,22.00,7.00,20.00,68.00,0.30,2.40,2.80,3.20,25.00
20,12,2010,22.00,23.00,6.00,18.00,66.00,0.30,2.40,2.70,3.40,24.00
20,12,2010,23.00,21.00,2.00,25.00,70.00,0.20,2.40,2.60,3.10,10.00
20,12,2010,24.00,21.00,3.00,15.00,67.00,0.10,2.30,2.20,2.70,7.00
21,12,2010,1.00,20.00,2.00,16.00,71.00,0.10,2.10,2.20,2.50,4.00
21,12,2010,2.00,19.00,3.00,10.00,67.00,0.10,2.00,2.20,2.40,4.00
28,12,2010,7.00,20.00,4.00,15.00,28.00,0.30,2.20,3.10,3.00,30.00
28,12,2010,8.00,22.00,26.00,20.00,11.00,0.40,1.90,3.00,2.90,53.00
28,12,2010,9.00,23.00,68.00,28.00,7.00,0.80,1.90,3.10,2.90,66.00
28,12,2010,10.00,26.00,51.00,35.00,13.00,0.70,1.90,3.00,2.90,63.00
28,12,2010,11.00,26.00,30.00,23.00,28.00,0.30,1.90,3.00,2.90,50.00
28,12,2010,12.00,28.00,23.00,19.00,39.00,0.30,1.90,3.00,2.90,41.00
28,12,2010,13.00,35.00,28.00,21.00,36.00,0.30,1.90,3.10,2.90,45.00
28,12,2010,14.00,126.00,34.00,27.00,27.00,0.40,2.00,3.10,2.90,62.00
28,12,2010,15.00,254.00,29.00,28.00,26.00,0.40,1.90,3.00,2.90,53.00
28,12,2010,16.00,194.00,23.00,26.00,24.00,0.10,2.00,3.10,2.90,49.00
28,12,2010,17.00,101.00,26.00,25.00,22.00,0.30,2.00,3.10,2.90,47.00
28,12,2010,18.00,57.00,21.00,24.00,25.00,0.20,1.90,3.10,2.90,45.00
28,12,2010,19.00,69.00,28.00,30.00,18.00,0.20,1.90,3.10,2.90,56.00
28,12,2010,20.00,80.00,25.00,27.00,19.00,0.20,1.90,3.10,3.00,51.00
28,12,2010,21.00,49.00,25.00,22.00,17.00,0.40,2.00,3.10,2.90,50.00
28,12,2010,22.00,37.00,8.00,19.00,28.00,0.10,1.90,3.10,2.90,31.00
28,12,2010,23.00,30.00,9.00,15.00,26.00,0.20,1.90,3.10,2.90,35.00
28,12,2010,24.00,29.00,36.00,15.00,12.00,0.40,1.90,3.00,2.90,51.00
29,12,2010,1.00,28.00,6.00,10.00,26.00,0.30,1.90,3.10,2.90,31.00
29,12,2010,2.00,24.00,6.00,10.00,25.00,0.20,1.90,3.10,2.90,20.00
29,12,2010,3.00,24.00,2.00,10.00,38.00,0.20,1.90,3.00,2.90,12.00
29,12,2010,4.00,24.00,1.00,6.00,49.00,0.20,1.90,3.10,2.90,8.00
29,12,2010,5.00,22.00,1.00,8.00,58.00,0.20,1.90,3.10,2.90,6.00
29,12,2010,6.00,22.00,1.00,9.00,76.00,0.10,1.90,3.10,2.90,1.00
29,12,2010,7.00,23.00,2.00,9.00,73.00,0.20,2.00,3.10,3.00,3.00
29,12,2010,8.00,24.00,16.00,12.00,33.00,0.40,1.90,3.10,2.90,39.00
29,12,2010,12.00,45.00,13.00,16.00,47.00,0.30,11.80,14.00,20.30,32.00
29,12,2010,13.00,36.00,9.00,13.00,55.00,0.20,2.30,5.50,3.60,27.00
29,12,2010,14.00,35.00,11.00,15.00,60.00,0.30,2.30,6.90,3.80,30.00
29,12,2010,15.00,32.00,10.00,16.00,65.00,0.30,2.30,9.00,3.60,22.00
29,12,2010,16.00,31.00,5.00,20.00,72.00,0.20,2.40,3.30,3.30,10.00
29,12,2010,17.00,31.00,4.00,20.00,69.00,0.20,2.30,2.40,3.30,11.00
29,12,2010,18.00,31.00,5.00,23.00,65.00,0.20,2.40,2.40,3.10,16.00
29,12,2010,19.00,32.00,7.00,18.00,58.00,0.20,2.30,2.50,3.10,27.00
29,12,2010,20.00,31.00,8.00,14.00,57.00,0.30,2.30,2.60,3.60,30.00
29,12,2010,21.00,32.00,7.00,13.00,61.00,0.20,2.30,2.50,3.50,24.00
29,12,2010,22.00,31.00,3.00,13.00,68.00,0.10,2.30,2.50,3.00,13.00
29,12,2010,23.00,31.00,2.00,14.00,67.00,0.10,2.40,2.20,2.60,13.00
29,12,2010,24.00,29.00,2.00,16.00,66.00,0.20,2.10,2.40,2.70,11.00
30,12,2010,1.00,29.00,2.00,16.00,66.00,0.10,2.30,2.10,2.80,11.00
30,12,2010,2.00,29.00,1.00,5.00,74.00,0.10,2.00,3.10,2.40,5.00
30,12,2010,3.00,30.00,1.00,10.00,73.00,0.10,2.00,2.10,2.50,3.00
30,12,2010,4.00,27.00,3.00,10.00,67.00,0.10,2.00,2.10,2.40,6.00
30,12,2010,5.00,29.00,2.00,11.00,72.00,0.10,2.10,2.20,2.40,1.00
30,12,2010,6.00,29.00,1.00,8.00,73.00,0.10,2.00,2.10,2.40,1.00
30,12,2010,7.00,29.00,2.00,9.00,59.00,0.20,2.00,2.20,2.50,13.00
30,12,2010,8.00,30.00,11.00,15.00,26.00,0.40,2.30,2.90,2.90,47.00
30,12,2010,9.00,33.00,30.00,18.00,13.00,0.60,2.60,4.40,4.30,68.00
30,12,2010,10.00,33.00,20.00,22.00,23.00,0.50,2.30,18.20,4.80,55.00
30,12,2010,11.00,33.00,17.00,20.00,45.00,0.40,2.60,17.30,7.50,41.00
30,12,2010,12.00,47.00,15.00,16.00,60.00,0.20,2.40,5.50,4.70,29.00
30,12,2010,13.00,46.00,8.00,17.00,56.00,0.20,2.30,7.10,4.20,20.00
30,12,2010,14.00,48.00,10.00,21.00,61.00,0.20,2.20,4.80,3.30,25.00
30,12,2010,15.00,38.00,6.00,18.00,74.00,0.20,2.30,3.60,3.30,19.00
30,12,2010,16.00,33.00,5.00,21.00,74.00,0.20,2.40,4.10,5.10,16.00
30,12,2010,17.00,32.00,7.00,15.00,71.00,0.20,2.30,3.20,4.50,18.00
30,12,2010,18.00,30.00,4.00,15.00,79.00,0.10,2.10,2.20,3.20,13.00
30,12,2010,19.00,30.00,5.00,15.00,75.00,0.10,2.30,2.40,2.90,25.00
30,12,2010,20.00,29.00,9.00,20.00,64.00,0.20,2.30,2.90,2.90,30.00
30,12,2010,21.00,27.00,7.00,19.00,65.00,0.20,2.40,3.90,4.70,29.00
30,12,2010,22.00,27.00,7.00,23.00,40.00,0.30,2.30,3.10,3.40,39.00
30,12,2010,23.00,23.00,5.00,20.00,49.00,0.20,2.40,4.00,4.50,26.00
30,12,2010,24.00,23.00,8.00,14.00,44.00,0.40,2.40,2.90,3.30,34.00
31,12,2010,1.00,23.00,14.00,15.00,32.00,0.40,2.40,4.10,4.90,47.00
31,12,2010,2.00,22.00,8.00,14.00,39.00,0.30,2.30,5.70,4.80,33.00
31,12,2010,3.00,23.00,2.00,9.00,53.00,0.10,2.30,3.40,3.60,13.00
31,12,2010,4.00,23.00,2.00,8.00,55.00,0.20,2.30,3.00,3.50,9.00
31,12,2010,5.00,21.00,1.00,7.00,56.00,0.10,2.30,2.80,3.20,5.00
31,12,2010,6.00,22.00,2.00,8.00,59.00,0.10,2.30,2.60,2.90,5.00
31,12,2010,7.00,23.00,4.00,10.00,58.00,0.20,2.20,2.60,2.90,14.00
31,12,2010,8.00,24.00,15.00,12.00,30.00,0.30,2.30,2.70,3.30,33.00
31,12,2010,9.00,25.00,25.00,16.00,20.00,0.60,2.40,3.50,3.50,59.00
31,12,2010,10.00,26.00,45.00,22.00,16.00,0.80,2.70,4.70,4.70,65.00
31,12,2010,11.00,36.00,8.00,16.00,55.00,0.20,2.60,5.20,6.20,23.00
31,12,2010,12.00,30.00,3.00,12.00,69.00,0.10,2.20,2.30,3.30,8.00
31,12,2010,13.00,27.00,3.00,5.00,75.00,0.10,1.90,2.10,2.60,3.00
31,12,2010,14.00,25.00,4.00,6.00,74.00,0.10,2.00,2.10,2.70,6.00
31,12,2010,15.00,25.00,2.00,7.00,73.00,0.10,2.20,2.10,2.90,6.00
31,12,2010,16.00,25.00,2.00,6.00,74.00,0.10,2.30,2.00,2.40,2.00
31,12,2010,17.00,26.00,3.00,8.00,75.00,0.10,2.00,2.10,2.60,8.00
31,12,2010,18.00,26.00,3.00,9.00,76.00,0.10,2.20,2.30,3.00,9.00
31,12,2010,19.00,27.00,3.00,9.00,62.00,0.10,2.10,2.20,2.40,16.00
31,12,2010,20.00,26.00,2.00,8.00,62.00,0.10,2.00,2.20,2.70,14.00
31,12,2010,21.00,26.00,4.00,10.00,44.00,0.10,2.10,2.30,2.80,30.00
31,12,2010,22.00,26.00,7.00,11.00,41.00,0.10,2.10,2.10,2.70,34.00
31,12,2010,23.00,25.00,10.00,26.00,27.00,0.50,2.20,3.10,3.30,46.00
31,12,2010,24.00,26.00,8.00,26.00,36.00,0.40,2.40,3.40,3.90,34.00
1,1,2010,1.00,12.00,5.00,31.00,56.00,0.40,2.00,3.00,2.00,22.00
1,1,2010,2.00,12.00,19.00,55.00,23.00,0.70,2.00,7.00,3.00,57.00
1,1,2010,3.00,11.00,4.00,37.00,37.00,0.60,2.00,6.00,2.00,38.00
1,1,2010,4.00,11.00,3.00,23.00,48.00,0.50,2.00,4.00,2.00,26.00
1,1,2010,5.00,11.00,2.00,21.00,52.00,0.40,2.00,10.00,3.00,20.00
1,1,2010,6.00,11.00,2.00,19.00,50.00,0.30,2.00,4.00,2.00,19.00
1,1,2010,7.00,12.00,2.00,18.00,51.00,0.30,2.00,4.00,2.00,19.00
1,1,2010,8.00,11.00,2.00,18.00,43.00,0.40,2.00,4.00,2.00,25.00
1,1,2010,9.00,11.00,2.00,17.00,45.00,0.40,2.00,4.00,2.00,23.00
1,1,2010,10.00,13.00,3.00,18.00,50.00,0.40,2.00,4.00,2.00,23.00
1,1,2010,11.00,14.00,4.00,15.00,56.00,0.40,2.00,4.00,2.00,26.00
1,1,2010,12.00,15.00,1.00,10.00,78.00,0.40,1.00,2.00,2.00,10.00
1,1,2010,13.00,14.00,1.00,9.00,82.00,0.60,2.00,2.00,2.00,8.00
1,1,2010,14.00,13.00,1.00,9.00,87.00,0.50,1.00,1.00,2.00,3.00
1,1,2010,15.00,12.00,1.00,9.00,86.00,0.50,1.00,1.00,2.00,4.00
1,1,2010,16.00,11.00,1.00,8.00,90.00,0.70,2.00,1.00,2.00,2.00
1,1,2010,17.00,8.00,1.00,10.00,87.00,0.70,2.00,1.00,2.00,3.00
1,1,2010,18.00,7.00,1.00,13.00,83.00,0.50,1.00,1.00,2.00,6.00
1,1,2010,19.00,8.00,2.00,10.00,79.00,0.50,2.00,2.00,2.00,11.00
1,1,2010,20.00,11.00,1.00,10.00,81.00,0.40,2.00,2.00,2.00,9.00
1,1,2010,21.00,17.00,2.00,11.00,74.00,0.50,2.00,2.00,2.00,18.00
1,1,2010,22.00,18.00,6.00,17.00,53.00,0.80,2.00,4.00,2.00,37.00
1,1,2010,23.00,16.00,6.00,18.00,50.00,0.80,2.00,7.00,3.00,40.00
1,1,2010,24.00,19.00,3.00,10.00,63.00,0.60,2.00,4.00,2.00,24.00
2,1,2010,1.00,13.00,2.00,13.00,71.00,0.60,2.00,3.00,2.00,19.00
2,1,2010,2.00,14.00,1.00,14.00,73.00,0.50,2.00,3.00,2.00,14.00
2,1,2010,3.00,16.00,1.00,14.00,70.00,0.30,2.00,2.00,2.00,16.00
2,1,2010,4.00,15.00,1.00,14.00,71.00,0.40,2.00,2.00,2.00,15.00
2,1,2010,5.00,15.00,1.00,11.00,71.00,0.30,2.00,2.00,2.00,14.00
2,1,2010,6.00,14.00,1.00,10.00,65.00,0.30,2.00,2.00,2.00,17.00
2,1,2010,7.00,12.00,2.00,13.00,65.00,0.40,2.00,3.00,2.00,17.00
2,1,2010,8.00,13.00,2.00,17.00,60.00,0.40,2.00,4.00,2.00,25.00
2,1,2010,9.00,14.00,5.00,19.00,48.00,0.50,2.00,3.00,2.00,35.00
2,1,2010,10.00,13.00,13.00,23.00,46.00,0.40,2.00,5.00,2.00,41.00
2,1,2010,11.00,26.00,13.00,20.00,60.00,0.40,2.00,4.00,2.00,33.00
2,1,2010,12.00,103.00,18.00,26.00,50.00,0.40,2.00,5.00,2.00,41.00
2,1,2010,13.00,100.00,13.00,23.00,46.00,0.40,2.00,3.00,2.00,36.00
2,1,2010,14.00,255.00,20.00,31.00,27.00,0.80,2.00,10.00,2.00,44.00
2,1,2010,15.00,284.00,10.00,28.00,49.00,0.60,2.00,6.00,2.00,29.00
